lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date,total_people,total_days,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,deposit_type_Non Refund,deposit_type_Refundable,meal_FB,meal_HB,meal_SC,meal_Undefined,hotel_Resort Hotel,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,continent_America,continent_Asia,continent_Europa,continent_Oceania
224,2015,10,2,1,2,2,0.0,0,0,0,0,0,0,0,3.0,-1.0,0,65.0,0,0,2015-10-05,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2016,4,30,1,1,2,1.0,0,0,0,0,0,0,0,9.0,-1.0,0,110.5,0,2,2016-02-01,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10,2017,6,30,1,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,146.67,0,1,2017-06-23,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
59,2016,2,15,0,2,2,0.0,0,0,0,0,0,3,0,6.0,-1.0,0,30.6,0,0,2016-12-17,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,2016,2,2,0,2,2,1.0,0,0,0,0,2,2,0,250.0,-1.0,0,65.85,1,0,2016-12-04,3.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
170,2015,10,4,4,8,2,0.0,0,0,0,0,0,0,0,15.0,-1.0,0,44.5,0,0,2015-07-17,2.0,12,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
10,2017,6,11,2,0,3,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,190.0,0,0,2017-06-13,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
323,2015,11,5,2,2,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-07-06,2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2,2015,2,13,1,0,2,0.0,0,0,0,0,0,0,1,-1.0,-1.0,0,0.0,0,1,2015-12-14,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3,2017,6,19,1,0,2,0.0,0,0,0,0,0,3,1,-1.0,-1.0,0,160.0,0,0,2017-06-20,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11,2015,2,5,2,1,2,0.0,0,0,0,0,0,0,0,350.0,-1.0,0,68.0,0,0,2015-12-08,2.0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
113,2017,8,20,2,1,1,0.0,0,0,0,0,0,0,0,34.0,-1.0,0,190.0,0,0,2017-01-27,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
118,2017,7,29,0,1,2,0.0,0,0,0,0,0,0,2,240.0,-1.0,0,78.0,0,0,2017-03-22,2.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
145,2017,1,6,2,3,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,252.0,0,2,2017-03-17,2.0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
198,2017,6,26,1,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,117.0,0,1,2017-03-03,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
152,2015,5,14,2,8,2,0.0,0,0,1,0,0,0,0,9.0,-1.0,0,76.5,0,1,2015-05-22,2.0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
232,2016,1,1,3,7,2,0.0,0,0,0,0,1,1,1,9.0,-1.0,0,81.82,0,2,2016-05-22,2.0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
169,2016,0,22,2,2,2,0.0,0,0,0,0,0,0,0,2.0,-1.0,48,106.0,0,0,2016-03-15,2.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
215,2016,9,21,1,1,1,0.0,0,0,0,0,0,0,0,-1.0,233.0,0,75.0,0,0,2016-11-23,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
159,2017,6,25,2,5,2,1.0,0,0,0,0,5,5,1,-1.0,-1.0,0,200.0,0,0,2017-03-10,3.0,7,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
104,2017,8,15,1,2,1,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,160.0,0,0,2017-01-31,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34,2017,6,8,0,2,2,0.0,0,0,0,0,0,0,0,464.0,-1.0,0,120.0,0,0,2017-06-10,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
134,2016,1,1,2,5,3,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,132.48,0,0,2016-04-25,3.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
113,2016,3,25,0,3,2,0.0,0,0,6,0,0,0,0,19.0,-1.0,44,75.0,0,0,2015-12-18,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
18,2017,8,22,1,0,2,0.0,0,0,0,0,4,4,0,14.0,-1.0,0,195.0,0,0,2017-05-16,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3,2017,1,31,0,1,1,0.0,0,1,0,21,0,0,0,-1.0,40.0,0,67.0,0,3,2017-09-01,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
339,2016,11,26,3,6,2,0.0,0,0,0,0,0,0,0,15.0,-1.0,0,80.0,0,0,2016-01-22,2.0,9,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
199,2015,11,21,1,1,2,0.0,0,0,1,0,0,0,0,20.0,-1.0,0,48.0,0,0,2015-07-23,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
137,2017,6,2,1,2,2,0.0,0,0,0,0,0,3,0,28.0,-1.0,0,85.0,0,0,2017-06-02,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
172,2017,1,25,2,5,3,0.0,0,0,0,0,0,0,1,5.0,-1.0,0,259.0,0,0,2017-03-07,3.0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
102,2016,8,5,1,3,3,0.0,0,0,0,0,4,5,0,9.0,-1.0,0,150.45,0,1,2016-05-09,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
33,2016,9,24,4,10,2,0.0,0,0,0,0,0,0,1,464.0,-1.0,0,66.0,0,0,2016-12-08,2.0,14,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2015,2,30,0,3,2,0.0,0,0,0,0,0,0,3,-1.0,-1.0,0,111.0,0,0,2016-01-02,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
92,2017,0,11,0,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,103.5,0,0,2017-01-09,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
277,2017,6,17,4,6,2,0.0,0,0,0,0,3,3,0,40.0,-1.0,0,98.4,0,0,2017-03-06,2.0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
164,2015,1,14,0,1,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,60.0,0,0,2015-06-15,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2016,0,19,0,1,1,0.0,0,0,0,0,0,0,0,-1.0,45.0,0,0.0,0,0,2016-04-20,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
69,2016,10,17,1,3,2,0.0,0,0,0,0,3,3,0,22.0,-1.0,0,90.95,0,1,2016-10-21,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
152,2017,0,5,0,4,2,0.0,0,0,0,0,0,0,0,-1.0,223.0,0,48.0,0,0,2017-04-09,2.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
174,2017,6,1,0,3,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,110.0,0,0,2016-12-09,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,2016,7,31,0,1,1,0.0,0,0,0,0,0,0,0,-1.0,221.0,0,95.0,0,3,2016-04-01,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
203,2016,6,2,0,3,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,41,65.0,0,0,2015-12-23,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
213,2017,1,28,1,3,1,0.0,0,0,0,0,0,0,1,19.0,-1.0,0,104.0,0,0,2017-09-01,1.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
61,2015,1,9,2,0,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,134.0,0,0,2015-08-11,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
17,2016,5,8,0,2,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,166.0,0,1,2016-07-04,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
47,2016,3,7,2,0,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,78.3,0,1,2015-12-28,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
601,2017,7,2,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-10-21,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
197,2016,0,30,1,1,2,0.0,0,0,0,0,0,0,0,298.0,-1.0,0,85.0,0,0,2016-05-02,2.0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
53,2017,0,14,0,1,3,0.0,0,0,0,0,4,4,0,9.0,-1.0,0,196.2,0,0,2017-02-21,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
9,2016,9,16,0,1,1,0.0,0,0,0,0,0,0,0,14.0,-1.0,0,95.0,0,0,2016-11-17,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
68,2016,3,17,0,2,2,0.0,0,0,1,0,0,0,0,37.0,-1.0,0,75.0,0,0,2016-01-06,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
201,2017,6,14,0,4,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,110.0,0,0,2016-11-25,2.0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
18,2016,2,11,2,4,1,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,96.9,0,0,2016-11-24,1.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
199,2017,0,30,2,5,1,0.0,0,0,0,0,0,0,0,-1.0,-1.0,8,54.71,0,0,2017-05-07,1.0,7,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
86,2015,11,24,0,2,1,0.0,0,0,0,0,0,1,1,12.0,-1.0,0,87.5,0,0,2015-09-26,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
108,2016,7,30,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,87.3,0,2,2016-03-27,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
97,2015,10,5,1,3,1,0.0,0,0,0,0,0,0,0,29.0,-1.0,0,140.0,0,0,2015-07-03,1.0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3,2015,10,5,1,2,1,0.0,0,0,0,0,0,0,1,-1.0,40.0,0,65.0,0,0,2015-10-08,1.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
62,2017,0,24,1,3,2,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,82.08,0,1,2017-04-28,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4,2016,11,25,2,0,1,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,118.58,0,1,2016-09-27,1.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
134,2017,1,31,0,2,2,1.0,0,0,0,0,3,3,0,9.0,-1.0,0,162.5,0,1,2017-05-21,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18,2015,10,4,2,1,1,0.0,0,0,1,0,0,0,0,29.0,-1.0,0,110.0,0,0,2015-09-24,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
42,2017,0,10,1,3,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,126.75,0,0,2017-03-01,1.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,2017,3,7,0,1,1,0.0,0,0,0,0,0,0,0,-1.0,45.0,0,0.0,0,0,2017-02-08,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
228,2017,8,13,2,5,2,0.0,0,0,0,0,0,0,1,96.0,-1.0,0,43.2,0,0,2017-05-20,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
62,2016,2,7,0,1,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,102.6,0,2,2016-11-21,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
286,2016,11,16,0,2,2,0.0,0,0,0,0,0,1,0,3.0,-1.0,44,117.0,0,1,2016-09-18,2.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
177,2016,8,8,2,0,2,0.0,0,0,1,0,0,0,0,3.0,-1.0,0,121.0,0,0,2016-01-07,2.0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
33,2017,4,2,1,3,2,1.0,0,0,0,0,0,0,0,9.0,-1.0,0,105.4,0,1,2016-12-15,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
85,2016,4,12,0,4,2,0.0,0,0,1,0,0,0,0,7.0,-1.0,0,65.45,0,0,2015-12-07,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
84,2015,9,27,1,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,64.0,0,0,2015-11-30,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25,2016,10,9,2,2,2,0.0,0,0,0,0,0,4,0,28.0,-1.0,0,85.0,0,0,2016-10-13,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
55,2015,11,30,0,3,2,0.0,0,0,0,0,0,2,0,256.0,-1.0,0,73.0,0,0,2015-10-03,2.0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
18,2017,6,2,1,2,1,0.0,0,0,0,0,4,4,0,9.0,-1.0,0,200.0,0,0,2017-05-18,1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
139,2017,8,27,2,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,112.0,0,0,2017-05-30,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
15,2016,9,1,0,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,85.0,0,2,2016-11-05,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
153,2017,6,17,0,1,3,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,163.8,0,0,2017-01-15,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2017,8,9,0,1,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,92.0,1,1,2017-05-10,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
84,2017,8,27,2,3,1,0.0,0,0,0,0,4,4,0,9.0,-1.0,0,183.6,0,0,2017-03-05,1.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,2016,9,28,1,3,1,0.0,0,0,0,0,0,0,0,14.0,-1.0,0,78.53,0,0,2016-11-27,1.0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
19,2015,10,6,0,3,2,0.0,0,1,0,0,0,0,0,82.0,-1.0,0,90.0,0,1,2015-10-09,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
218,2017,6,8,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,99.0,0,0,2016-11-09,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
147,2017,0,13,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,126.0,0,2,2016-11-19,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8,2017,6,23,0,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,160.0,0,1,2017-06-25,2.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
9,2017,1,12,2,1,2,0.0,0,0,0,0,0,9,3,9.0,-1.0,0,0.0,0,0,2017-08-15,2.0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,2015,11,20,2,0,2,0.0,0,1,0,0,0,0,1,9.0,-1.0,0,133.0,0,0,2015-09-22,2.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
15,2016,3,5,1,2,2,0.0,0,0,0,0,4,5,2,-1.0,183.0,0,97.0,0,0,2016-02-08,2.0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,2016,6,7,2,10,1,0.0,0,0,0,0,4,4,0,14.0,-1.0,0,175.17,0,0,2016-05-16,1.0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36,2017,6,11,2,2,3,0.0,0,0,0,0,3,3,0,8.0,-1.0,0,185.0,0,1,2017-06-15,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
93,2017,6,22,2,3,2,0.0,0,0,0,0,0,0,0,132.0,-1.0,0,99.0,0,0,2017-06-05,2.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
98,2016,1,14,2,2,2,0.0,0,0,0,0,0,0,1,7.0,-1.0,0,78.35,0,1,2016-08-18,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5,2016,0,9,0,1,2,0.0,0,0,0,0,0,3,0,6.0,-1.0,0,48.0,0,0,2016-04-10,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
115,2017,8,18,0,3,2,0.0,0,0,0,0,0,0,0,170.0,-1.0,0,190.0,0,0,2017-01-23,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
61,2017,4,25,0,2,2,0.0,0,0,0,0,0,0,0,326.0,-1.0,0,80.0,0,0,2016-11-25,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
77,2015,11,22,0,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,116.94,0,0,2015-07-28,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
112,2017,0,28,2,2,2,0.0,0,0,0,0,4,4,0,240.0,-1.0,0,112.5,0,0,2017-01-07,2.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
148,2015,11,11,2,5,2,0.0,0,0,0,0,3,3,0,40.0,-1.0,0,97.99,0,0,2015-06-25,2.0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
342,2015,11,24,2,4,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,170.0,0,0,2015-08-21,2.0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
377,2016,10,14,0,2,1,0.0,0,0,0,0,0,0,1,6.0,-1.0,0,90.0,0,0,2016-10-16,1.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
304,2016,9,3,0,3,2,0.0,0,0,0,0,0,0,0,21.0,-1.0,0,89.0,0,0,2016-02-01,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
268,2015,5,12,2,1,2,0.0,0,0,1,0,0,0,0,5.0,-1.0,0,82.0,0,0,2015-06-26,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
213,2016,8,16,1,1,1,0.0,0,0,0,0,0,0,1,298.0,-1.0,0,54.5,0,0,2016-05-18,1.0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2,2016,8,30,1,2,1,0.0,0,0,0,0,0,0,0,175.0,-1.0,0,68.8,0,0,2016-06-02,1.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
196,2016,5,20,1,4,2,0.0,0,0,0,0,1,1,0,-1.0,-1.0,0,79.27,0,0,2016-07-25,2.0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
15,2016,8,30,2,5,2,0.0,0,0,0,0,3,3,0,14.0,-1.0,0,115.84,0,0,2016-05-16,2.0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
53,2015,1,24,1,1,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-08-26,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
332,2015,11,14,1,1,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-01-01,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
140,2016,10,4,2,5,2,0.0,0,0,0,0,4,4,0,250.0,-1.0,0,69.54,0,1,2016-10-11,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
7,2016,3,8,1,0,1,0.0,0,0,0,0,0,3,1,240.0,-1.0,0,39.0,1,1,2016-02-09,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
179,2017,5,20,0,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,107.1,0,1,2017-03-22,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,2017,8,10,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,160.0,0,1,2017-05-04,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40,2017,6,11,2,2,3,0.0,0,0,0,0,3,3,0,7.0,-1.0,0,190.0,0,1,2017-05-02,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
152,2016,1,20,2,5,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,91.93,0,0,2016-05-14,2.0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
20,2017,4,3,0,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,97.0,0,1,2017-01-05,2.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
44,2016,9,5,4,6,2,0.0,0,0,0,0,0,0,0,250.0,-1.0,0,34.86,0,0,2016-11-15,2.0,10,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
344,2015,11,26,2,1,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,170.0,0,0,2015-06-30,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
360,2015,10,12,1,1,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-01-01,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
166,2016,9,1,0,3,1,0.0,0,0,0,0,0,0,0,236.0,-1.0,0,110.0,0,0,2016-07-13,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
58,2017,0,22,2,2,2,2.0,0,0,0,0,5,5,0,9.0,-1.0,0,230.0,0,0,2017-03-17,4.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
129,2016,10,25,0,4,1,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,49.0,0,1,2016-10-29,1.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
156,2016,1,24,1,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,87.3,0,1,2016-08-29,2.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18,2015,1,29,2,5,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,98.57,0,2,2015-08-24,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
